ZONE,Cu,Au,Cu_SK,Au_SK
2.0,0.531,2.873,0.5228799,2.83094645
2.0,0.531,2.874,0.52284308,2.86214442
2.0,0.531,2.874,0.52295965,2.88331846
2.0,0.531,2.874,0.52300487,2.90203946
2.0,0.531,2.875,0.5230305,2.93243721
2.0,0.531,2.875,0.5228495,2.97610993
2.0,0.531,2.875,0.52219224,3.020584
2.0,0.531,2.876,0.52042074,3.0247807
2.0,0.531,2.876,0.51608632,2.89777037
2.0,0.531,2.877,0.50584496,1.81589344
2.0,0.493,0.369,0.50605518,1.80456936
2.0,0.493,0.369,0.49582538,0.69540954
2.0,0.493,0.369,0.49153016,0.55745645
2.0,0.493,0.369,0.48889153,0.53893737
2.0,0.494,0.369,0.48437242,0.54765642
2.0,0.494,0.369,0.47447777,1.20584469
,,,,
2.0,0.349,7.527,0.36961601,3.72975063
2.0,0.349,7.529,0.36296077,6.89704186
2.0,0.911,1.818,0.87456004,2.7153734
2.0,0.912,1.818,0.85892305,1.92848931
2.0,0.912,1.819,0.81547083,2.07048048
2.0,0.729,2.285,0.81069464,2.06997128
2.0,0.73,2.286,0.74985679,2.27085679
2.0,0.73,2.286,0.69745385,2.35502947
2.0,0.73,2.287,0.62427295,2.77541642
2.0,0.73,2.287,0.49071077,5.74700437
2.0,0.223,9.318,0.49622411,5.75676761
2.0,0.223,9.331,0.38312628,8.73731462
2.0,0.223,9.335,0.37863384,8.40131611
2.0,1.044,9.284,0.97604106,7.39462224
2.0,1.044,9.288,0.99561522,8.77406453
2.0,1.045,9.292,0.97333868,8.7932457
2.0,1.045,9.303,0.91083404,8.46230905
2.0,1.045,9.307,0.76634717,5.75726178
2.0,0.53,2.87,0.76373474,5.77454323
2.0,0.53,2.87,0.61923408,3.08087427
,,,,
,,,,
,,,,
3.0,3.274,3.818,3.1499225,3.73428013
3.0,3.28,3.818,3.25970852,3.79978519
3.0,3.281,3.819,3.27418088,3.80759921
3.0,3.284,3.819,3.27687133,3.81939146
3.0,3.287,3.82,3.27191761,3.87340886
3.0,3.289,3.82,3.23323637,4.16006313
3.0,3.291,3.821,3.02428993,5.61932029
3.0,2.769,7.453,3.02219355,5.624699
3.0,2.769,7.453,2.80048205,7.09219991
3.0,2.771,7.454,2.7381868,7.0688341
,,,,
3.0,0.115,1.567,0.20663348,1.66338747
3.0,0.115,1.567,0.13423721,1.58204325
3.0,0.115,1.567,0.14213732,1.56794023
3.0,0.115,1.567,0.22195875,1.56174903
3.0,0.115,1.568,0.59450885,1.49413401
3.0,1.07,1.568,0.59442506,1.17095079
3.0,1.069,0.737,0.96675436,1.17377132
3.0,1.069,0.737,1.04802948,0.85750985
3.0,1.07,0.738,1.06532162,0.81932514
3.0,1.069,0.738,1.07013259,0.95098041
3.0,1.069,0.738,1.07305451,1.62021398
3.0,1.069,0.738,1.0838056,4.7085349
3.0,1.096,8.662,1.08400096,4.70768307
3.0,1.096,8.666,1.09526306,7.79705288
3.0,1.097,8.667,1.10003153,8.47142859
3.0,1.097,8.669,1.1141627,8.61790523
3.0,1.098,8.669,1.17492054,8.64905574
3.0,1.098,8.674,1.45606225,8.64295702
3.0,1.098,8.676,2.74789538,8.58480812
3.0,4.402,8.687,2.7595339,8.28671238
3.0,4.418,8.707,4.0734445,6.88878128
3.0,4.364,5.131,4.56979475,6.8732899
3.0,4.911,5.132,4.59294545,5.37044567
,,,,
,,,,
,,,,
,,,,
3.0,3.757,0.195,3.64100457,0.55382549
3.0,3.76,0.195,3.74764298,0.25614427
3.0,3.764,0.195,3.76040116,0.24762558
3.0,3.777,0.195,3.71703652,0.43300004
,,,,
1.0,0.115,1.625,0.11229955,1.66157678
1.0,0.115,1.625,0.10999759,1.77112768
,,,,
1.0,0.002,3.776,0.01800424,3.57364604
1.0,0.003,3.777,0.01594013,3.72802806
1.0,0.003,3.777,0.01877872,3.73964841
1.0,0.003,3.777,0.02612027,3.70517614
1.0,0.003,3.778,0.04037796,3.55588174
1.0,0.003,3.778,0.06657234,2.95332336
1.0,0.126,2.155,0.06638023,2.95375383
1.0,0.126,2.155,0.09287467,2.35123188
1.0,0.126,2.155,0.10760271,2.20238987
1.0,0.126,2.157,0.11583551,2.16558032
1.0,0.126,2.157,0.12049443,2.15740586
1.0,0.127,2.157,0.12283896,2.15561851
1.0,0.127,2.158,0.12410991,2.15477918
1.0,0.127,2.158,0.12443202,2.15419683
1.0,0.127,2.158,0.12387741,2.14977224
1.0,0.127,2.158,0.12265518,2.13267446
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
1.0,0.106,4.078,0.10189127,4.04769979
1.0,0.106,4.079,0.10201614,4.06193029
1.0,0.106,4.079,0.10073979,4.07321008
1.0,0.106,4.079,0.09691011,4.04731142
,,,,
1.0,0.02,3.172,0.0248199,3.13261976
1.0,0.02,3.172,0.0246909,3.14159813
1.0,0.02,3.173,0.0245374,3.15261496
1.0,0.02,3.174,0.02451554,3.14963427
1.0,0.02,3.174,0.02448006,3.15828632
1.0,0.02,3.174,0.02457455,3.15696995
1.0,0.02,3.175,0.02524312,3.1247111
1.0,0.02,3.175,0.02682091,2.97377417
1.0,0.02,3.175,0.03005411,2.31834305
1.0,0.015,1.441,0.03839467,2.31883052
1.0,0.015,1.442,0.05295976,1.66238183
1.0,0.087,1.442,0.05160962,1.50871532
1.0,0.087,1.442,0.06597114,1.46442764
1.0,0.087,1.442,0.07176805,1.41462487
1.0,0.087,1.33,0.07132399,1.41355893
1.0,0.065,1.331,0.0736848,1.3708223
1.0,0.065,1.331,0.06998712,1.36105787
1.0,0.065,1.331,0.06797828,1.35858255
1.0,0.065,1.331,0.06688117,1.35780659
1.0,0.065,1.331,0.06628178,1.35739523
1.0,0.065,1.331,0.06595049,1.35669876
1.0,0.065,1.331,0.06590299,1.35572822
1.0,0.065,1.332,0.06614725,1.3542098
1.0,0.065,1.332,0.06680906,1.35347752
1.0,0.065,1.332,0.06810508,1.35608673
1.0,0.065,1.332,0.07070755,1.3646223
1.0,0.065,1.333,0.07541681,1.43430461
1.0,0.078,1.385,0.07881824,1.66978656
1.0,0.078,1.386,0.08810396,2.70883685
1.0,0.106,4.076,0.08961985,2.71443897
1.0,0.106,4.077,0.09666672,3.74562256
1.0,0.106,4.078,0.10031386,3.98805329
1.0,0.098,8.13,0.07830746,0.80511221
1.0,0.098,0.281,0.08648294,3.99243379
1.0,0.098,0.281,0.08981766,1.17204418
1.0,0.098,0.282,0.09111117,0.58571958
1.0,0.098,0.282,0.09088871,0.66469394
1.0,0.098,0.282,0.08968084,1.59640452
1.0,0.098,2.83,0.08708285,1.59296599
1.0,0.098,2.83,0.08205348,2.55472999
1.0,0.075,2.83,0.08215316,2.77648998
1.0,0.075,2.831,0.07709917,2.82480408
1.0,0.075,2.831,0.0745116,2.83226136
1.0,0.075,2.832,0.07329794,2.8282354
1.0,0.075,2.832,0.07296204,2.82201053
1.0,0.075,2.833,0.07315872,2.81524619
1.0,0.075,2.833,0.07364006,2.81045075
1.0,0.075,2.834,0.07417671,2.80708394
1.0,0.075,2.834,0.0746279,2.8063613
1.0,0.075,2.835,0.07491649,2.80672357
1.0,0.075,2.836,0.07499974,2.80718283
1.0,0.075,2.836,0.07490721,2.80806096
1.0,0.075,2.837,0.07471411,2.80817046
1.0,0.075,2.837,0.07458133,2.80879499
1.0,0.075,2.837,0.07449646,2.80920128
1.0,0.075,2.837,0.07444864,2.80968927
1.0,0.075,2.837,0.07443593,2.81038556
1.0,0.075,2.838,0.07442744,2.81077859
1.0,0.075,2.838,0.07448217,2.81179079
1.0,0.075,2.838,0.07485398,2.81263105
1.0,0.075,2.839,0.07566571,2.82119006
1.0,0.075,2.839,0.07715005,2.85806606
,,,,
1.0,0.02,3.169,0.02804326,3.30170459
1.0,0.02,3.169,0.02576126,3.23613978
1.0,0.02,3.169,0.02464831,3.23251836
1.0,0.02,3.169,0.02432551,3.23636923
1.0,0.02,3.169,0.02438096,3.22602592
1.0,0.02,3.169,0.02456659,3.21458037
1.0,0.02,3.17,0.02475309,3.18539264
1.0,0.02,3.171,0.0249044,3.15450104
1.0,0.02,3.171,0.02493391,3.13336952
,,,,
,,,,
2.0,0.035,2.123,0.03310383,2.13309441
2.0,0.035,2.123,0.03426763,2.12511586
2.0,0.035,2.123,0.03465718,2.12358754
2.0,0.035,2.123,0.03473227,2.12416235
2.0,0.035,2.124,0.03454182,2.12891634
,,,,
2.0,0.035,2.124,0.034263,2.18769579
2.0,0.035,2.125,0.0348847,2.1517208
2.0,0.036,2.125,0.03464613,2.15717865
2.0,0.036,2.125,0.03400322,2.17866046
2.0,0.036,2.126,0.03129891,2.38330277
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
1.0,0.047,1.593,0.04727517,1.58849619
1.0,0.047,1.593,0.04712633,1.58862134
1.0,0.047,1.593,0.04705233,1.59274459
1.0,0.047,1.593,0.04702257,1.5961558
1.0,0.047,1.593,0.04699829,1.60256561
1.0,0.047,1.594,0.04698591,1.60828114
1.0,0.047,1.594,0.04698138,1.63082129
1.0,0.047,1.594,0.04697692,1.71625089
1.0,0.047,1.594,0.04696051,2.04407423
1.0,0.047,2.483,0.04694061,2.04223364
1.0,0.047,2.484,0.04689904,2.36148769
1.0,0.047,2.485,0.04681115,2.41105092
1.0,0.047,2.485,0.04664484,2.29433326
1.0,0.047,2.486,0.0466103,1.76301057
1.0,0.047,1.031,0.04599821,1.76547658
1.0,0.047,1.032,0.04486892,1.22917237
1.0,0.047,1.032,0.04291741,1.09084496
1.0,0.047,1.033,0.03953035,1.05481252
1.0,0.047,1.033,0.03358056,1.04594252
1.0,0.019,1.033,0.03376395,1.04405505
1.0,0.019,1.033,0.02806427,1.0449989
1.0,0.019,1.033,0.0253366,1.05127205
1.0,0.019,1.033,0.0244519,1.07566155
1.0,0.019,1.033,0.02576262,1.20020681
1.0,0.003,1.044,0.02668793,1.50387762
1.0,0.003,1.045,0.02764719,1.13238356
1.0,0.039,1.045,0.02374692,1.05142413
1.0,0.039,1.045,0.03035458,0.94483245
1.0,0.039,1.045,0.03397261,0.5590343
1.0,0.039,0.02,0.03590461,0.55692495
1.0,0.039,0.02,0.03680271,0.17464536
1.0,0.037,0.02,0.03771769,0.0864821
1.0,0.037,0.02,0.03809051,0.10420376
1.0,0.037,0.02,0.0388017,0.24777118
1.0,0.037,0.021,0.04007253,0.82299372
1.0,0.043,1.589,0.04004251,0.82255504
1.0,0.043,1.589,0.04130732,1.40098946
1.0,0.043,1.589,0.04203109,1.55137075
1.0,0.043,1.589,0.04247506,1.59064372
1.0,0.043,1.59,0.04277099,1.60045059
1.0,0.043,1.59,0.04301966,1.60314134
1.0,0.043,1.59,0.04330024,1.60358134
1.0,0.043,1.59,0.04368377,1.60364678
1.0,0.043,1.59,0.04431353,1.60392153
1.0,0.043,1.591,0.04538899,1.60382245
1.0,0.048,1.591,0.04537681,1.6041042
1.0,0.048,1.591,0.04641456,1.59733412
1.0,0.048,1.591,0.04695533,1.58728805
1.0,0.048,1.592,0.04718014,1.58766166
1.0,0.048,1.593,0.04716271,1.58803048
,,,,
2.0,0.004,4.127,0.00937053,4.09632221
2.0,0.004,4.128,0.01825919,3.91418169
2.0,0.024,4.697,0.03017074,0.72319385
2.0,0.025,0.666,0.02654301,2.50386743
2.0,0.025,0.411,0.02546147,0.90912515
2.0,0.025,0.411,0.02488338,0.51392355
2.0,0.025,0.411,0.02450564,0.44057806
2.0,0.025,0.412,0.02429777,0.4273864
2.0,0.025,0.412,0.02417377,0.4269884
2.0,0.025,0.412,0.02406012,0.42613506
2.0,0.025,0.412,0.02391699,0.42515852
2.0,0.024,0.412,0.02404332,0.42443182
2.0,0.024,0.412,0.02400267,0.42322634
2.0,0.024,0.412,0.02428604,0.42285291
2.0,0.025,0.412,0.02444788,0.42255127
2.0,0.004,0.08,0.02015873,0.43797211
2.0,0.004,0.08,0.01058999,0.15439312
2.0,0.004,0.088,0.00737545,0.14870805
2.0,0.004,0.088,0.00601547,0.1616832
2.0,0.004,0.088,0.00548773,0.17908762
2.0,0.004,0.088,0.00527058,0.1806632
2.0,0.004,0.088,0.00518364,0.17655288
2.0,0.004,0.089,0.00495339,0.17041708
2.0,0.004,0.089,0.00501074,0.17004352
2.0,0.004,0.089,0.00494349,0.22065337
2.0,0.004,0.089,0.00484157,0.5982188
2.0,0.004,0.089,0.0047867,3.11402983
2.0,0.004,6.135,0.00474164,2.98009198
2.0,0.004,6.135,0.0048037,4.6693482
2.0,0.004,4.117,0.00473629,5.05077107
2.0,0.004,4.117,0.00465656,4.2487898
2.0,0.004,4.118,0.00458798,4.12421362
2.0,0.004,4.119,0.00451845,4.10363021
2.0,0.004,4.12,0.00444936,4.09968814
2.0,0.004,4.121,0.00437781,4.09901735
2.0,0.004,4.121,0.0043038,4.09961789
2.0,0.004,4.122,0.0042328,4.10010934
2.0,0.004,4.123,0.00417206,4.10042072
2.0,0.004,4.123,0.0041413,4.10206149
2.0,0.004,4.124,0.00420259,4.10300622
2.0,0.004,4.126,0.00438254,4.10446927
2.0,0.004,4.127,0.00488307,4.10618625
2.0,0.004,4.127,0.00619078,4.10747035
,,,,
,,,,
,,,,
1.0,0.019,3.724,0.01971248,3.97795417
1.0,0.019,3.725,0.01916251,3.86862652
1.0,0.019,3.725,0.01903855,3.88514634
1.0,0.019,3.726,0.01922416,3.92193511
1.0,0.019,3.726,0.01968104,3.95291232
1.0,0.019,3.726,0.02047427,3.96604163
1.0,0.019,3.727,0.02174456,3.93838692
1.0,0.02,3.608,0.02352677,3.96259181
1.0,0.02,3.608,0.02675729,3.94311368
1.0,0.02,3.609,0.0321321,3.90819445
1.0,0.05,3.611,0.03215019,3.80867214
1.0,0.05,3.612,0.03736831,3.66444615
1.0,0.05,3.613,0.04042944,3.56295677
1.0,0.05,3.614,0.04220349,3.55905669
1.0,0.05,3.614,0.04306975,3.62622928
1.0,0.05,3.614,0.04349127,3.67615501
1.0,0.05,3.615,0.04367442,3.69868544
1.0,0.05,3.616,0.04367956,3.71842705
1.0,0.05,3.616,0.0433629,3.78731018
1.0,0.05,3.617,0.04243552,3.98071164
,,,,
,,,,
,,,,
2.0,0.002,0.055,0.03898573,0.05961779
2.0,0.002,0.055,0.02509295,0.06333384
2.0,0.002,0.055,0.02384017,0.08092767
2.0,0.002,0.055,0.03235419,0.15459973
2.0,0.389,0.683,0.57545751,0.95404142
2.0,0.389,1.224,0.48025279,0.95406683
2.0,0.398,1.224,0.43300715,1.16874542
2.0,0.398,1.224,0.41226975,1.21342072
2.0,0.398,1.225,0.40189241,1.2225593
2.0,0.398,1.225,0.39636755,1.22492199
2.0,0.398,1.225,0.39303452,1.2258455
2.0,0.398,1.225,0.38922955,1.22813964
2.0,0.398,1.226,0.38272379,1.23693099
2.0,0.398,1.226,0.36970218,1.27988855
2.0,0.398,1.226,0.34265317,1.48625687
2.0,0.294,1.746,0.34268661,1.48627677
2.0,0.294,1.746,0.31561918,1.69266992
2.0,0.294,1.746,0.30278697,1.73559483
2.0,0.294,1.747,0.29664342,1.74438445
2.0,0.294,1.747,0.29377309,1.74662993
2.0,0.294,1.747,0.29233156,1.74730191
2.0,0.294,1.748,0.29156587,1.74651648
2.0,0.294,1.748,0.2909624,1.74266405
2.0,0.294,1.748,0.29007425,1.72205363
2.0,0.294,1.749,0.28827323,1.61985234
2.0,0.287,1.494,0.28818298,1.61536434
2.0,0.287,1.494,0.28426723,1.49000552
2.0,0.287,1.494,0.28297728,1.35413154
2.0,0.287,1.495,0.28123997,0.77853232
2.0,0.288,0.054,0.27814465,0.77805242
2.0,0.288,0.054,0.27201477,0.20658744
2.0,0.288,0.054,0.25539796,0.08879074
2.0,0.288,0.054,0.22013929,0.06483416
2.0,0.288,0.055,0.14578988,0.05974894
2.0,0.002,0.055,0.14622407,0.05911189
2.0,0.002,0.055,0.07287454,0.05905591
2.0,0.03,1.724,0.03416926,1.66221262
2.0,0.03,1.724,0.03272825,1.36811059
2.0,0.03,1.002,0.02957015,1.36773633
2.0,0.03,1.002,0.02213653,1.06972843
2.0,0.004,1.002,0.0216386,1.01549266
2.0,0.004,1.002,0.01409617,1.00582806
2.0,0.004,1.003,0.01091205,1.00395424
2.0,0.004,1.003,0.00946085,1.00412901
2.0,0.004,1.003,0.00879801,1.00415611
2.0,0.004,1.003,0.00852241,1.00424065
2.0,0.004,1.003,0.00842534,1.00463658
2.0,0.004,1.004,0.00840899,1.00461804
2.0,0.004,1.004,0.00848548,1.0050132
2.0,0.004,1.004,0.00812131,1.02086888
2.0,0.004,1.004,0.00781413,1.02165749
2.0,0.004,1.004,0.00743163,1.02239341
2.0,0.004,1.005,0.00706283,1.02281927
2.0,0.004,1.005,0.00686132,1.02470797
2.0,0.004,1.005,0.00663283,1.03091923
2.0,0.004,1.005,0.00651911,1.06393135
2.0,0.004,1.005,0.00692691,1.24237366
2.0,0.004,1.005,0.00791431,2.2077115
2.0,0.007,3.374,0.00797405,2.20573067
2.0,0.007,3.375,0.00902986,3.16371862
2.0,0.007,3.376,0.00988167,3.30574783
2.0,0.007,3.376,0.01158148,3.15239038
2.0,0.007,3.376,0.014839,2.16215406
2.0,0.007,0.941,0.02248697,2.13736798
2.0,0.007,0.941,0.04229261,1.37585673
2.0,1.182,1.63,1.19087189,2.23450735
2.0,1.182,2.891,1.19147757,2.26175509
2.0,1.182,2.891,1.1930379,2.79702942
2.0,1.182,2.891,1.19644133,3.04695219
2.0,1.236,2.891,1.17412781,3.77460433
2.0,1.236,2.892,1.14110089,7.19972982
2.0,1.057,11.508,1.14714727,7.21563266
2.0,1.057,11.544,1.10310258,10.63466749
2.0,1.057,11.544,1.08183939,11.35821501
2.0,1.057,11.55,1.0713551,11.51499327
2.0,1.057,11.565,1.06612452,11.55961188
2.0,1.058,11.593,1.06279738,11.57521467
2.0,1.058,11.597,1.06069429,11.59497565
2.0,1.058,11.609,1.05824483,11.60549874
2.0,1.058,11.626,1.05415682,11.60804145
2.0,1.058,11.637,1.0458522,11.57959059
2.0,1.058,11.641,1.02827407,11.40147265
2.0,1.059,11.643,0.99079306,10.50816202
2.0,1.059,11.647,0.91248244,6.16248193
2.0,0.757,0.682,0.91283629,6.16253009
2.0,0.757,0.682,0.83449556,1.81296005
2.0,0.758,0.682,0.79686859,0.91561387
2.0,0.758,0.682,0.77877265,0.73053036
2.0,0.758,0.682,0.76950584,0.69238468
2.0,0.758,0.682,0.76431787,0.68455599
2.0,0.758,0.682,0.75963373,0.68301227
2.0,0.758,0.682,0.75336803,0.68288034
2.0,0.758,0.682,0.74221047,0.68363716
2.0,0.758,0.683,0.71931703,0.68552297
2.0,0.758,0.683,0.67279022,0.69505651
2.0,0.759,0.683,0.57549274,0.73941462
2.0,0.025,0.412,0.02506288,0.42302551
2.0,0.025,0.413,0.02588708,0.42582111
2.0,0.025,0.413,0.02736889,0.44416228
2.0,0.03,0.413,0.0274965,0.54248253
2.0,0.03,0.413,0.02891644,1.07564491
2.0,0.03,1.723,0.02963632,1.07535613
2.0,0.03,1.723,0.03000147,1.60845083
2.0,0.03,1.723,0.03464532,1.70639843
2.0,0.03,1.723,0.03460075,1.72303644
2.0,0.03,1.724,0.03435699,1.71584667
2.0,0.569,2.5,0.57085392,2.43308167
2.0,0.569,2.5,0.57357495,2.16458584
2.0,0.568,0.198,0.57644199,5.28384502
2.0,0.568,8.077,0.57985739,4.37272486
2.0,0.568,8.078,0.58272825,7.30713432
2.0,0.568,8.083,0.58639737,7.91342205
2.0,0.568,8.085,0.58953504,8.04189812
2.0,0.568,8.089,0.59145752,8.06980533
2.0,0.568,8.093,0.59489809,8.0766607
2.0,0.568,8.095,0.59976696,8.07643457
2.0,0.568,8.096,0.60860576,8.06100694
2.0,0.568,8.107,0.62981244,7.95848858
2.0,0.568,8.108,0.67598088,7.45318958
2.0,0.568,8.11,0.77269145,4.97566437
2.0,0.568,1.926,0.97517074,4.83562114
2.0,1.362,1.569,0.97063074,2.3859105
2.0,1.362,1.569,1.16578037,1.73971966
2.0,1.363,1.57,1.24101847,1.60661804
2.0,1.363,1.57,1.24026936,1.57994109
2.0,1.18,1.57,1.26209714,1.57459775
2.0,1.18,1.57,1.22473792,1.57400786
2.0,1.18,1.57,1.20671971,1.57538196
2.0,1.181,1.571,1.19778429,1.58064948
2.0,1.181,1.571,1.19350565,1.60702657
2.0,1.181,1.571,1.19157084,1.73359127
,,,,
2.0,0.452,0.073,0.44682512,0.08046294
2.0,0.452,0.073,0.44535087,0.08035559
2.0,0.452,0.073,0.44202478,0.08024088
2.0,0.452,0.073,0.43477654,0.08004046
2.0,0.452,0.073,0.41918814,0.07902267
2.0,0.452,0.073,0.38591252,0.07633229
2.0,0.452,0.073,0.31518526,0.06342295
2.0,0.182,0.041,0.31484282,0.06324485
2.0,0.182,0.041,0.24346577,0.05196622
2.0,0.182,0.041,0.20849113,0.05894547
2.0,0.182,0.041,0.18914947,0.10945799
2.0,0.182,0.042,0.17388308,0.36311832
2.0,0.182,0.042,0.1535082,1.62796019
2.0,0.117,3.218,0.15200884,1.62874762
2.0,0.117,3.218,0.13435213,2.89453438
2.0,0.117,3.219,0.12608703,3.14886248
2.0,0.117,3.219,0.12221153,3.20045985
2.0,0.117,3.22,0.12035163,3.21043247
2.0,0.117,3.22,0.11930578,3.21186039
2.0,0.117,3.22,0.11846176,3.21152166
2.0,0.117,3.221,0.11730163,3.21140042
2.0,0.117,3.221,0.11502763,3.21127557
2.0,0.117,3.221,0.11009908,3.21075694
2.0,0.117,3.221,0.09937211,3.20992405
2.0,0.117,3.222,0.07672549,3.2045292
2.0,0.03,3.223,0.0769429,3.17654423
2.0,0.03,3.223,0.0545832,3.02927579
2.0,0.03,3.223,0.04509467,2.29655249
2.0,0.03,1.383,0.04349472,2.29288765
2.0,0.03,1.383,0.04900691,1.54025899
2.0,0.03,1.383,0.06429283,1.41861512
2.0,0.246,1.502,0.24988709,1.49337383
2.0,0.246,1.502,0.24994946,1.49353972
2.0,0.246,1.502,0.2499678,1.49401109
2.0,0.246,1.503,0.24998478,1.49409205
2.0,0.246,1.503,0.24995835,1.49512101
2.0,0.246,1.503,0.24973704,1.49530038
2.0,0.246,1.503,0.24970674,1.4954973
2.0,0.246,1.503,0.24961083,1.49596731
2.0,0.246,1.504,0.24923464,1.4960491
2.0,0.246,1.504,0.24867371,1.49650822
2.0,0.246,1.504,0.24803278,1.49659441
2.0,0.246,1.504,0.24743825,1.49627775
2.0,0.246,1.504,0.24708523,1.49448597
2.0,0.246,1.504,0.24730535,1.48562036
2.0,0.246,1.504,0.24873233,1.44248703
2.0,0.246,1.395,0.25241376,1.44257397
2.0,0.262,1.395,0.25218527,1.39945453
2.0,0.262,1.395,0.25618677,1.39214765
2.0,0.262,1.395,0.25801901,1.39282356
2.0,0.262,1.396,0.25883906,1.39480942
2.0,0.262,1.396,0.25922503,1.39753678
2.0,0.262,1.396,0.25949067,1.39986411
2.0,0.262,1.396,0.25983949,1.4018045
2.0,0.263,1.396,0.25990861,1.40293222
2.0,0.263,1.396,0.26021135,1.40184509
2.0,0.263,1.396,0.2603687,1.39657302
2.0,0.438,3.501,0.43689175,3.46832938
2.0,0.438,3.501,0.43757228,3.43141553
2.0,0.438,3.502,0.43766659,3.24276858
2.0,0.436,3.026,0.43799808,3.24351702
2.0,0.436,3.026,0.43769028,3.05534871
2.0,0.437,3.027,0.43715498,3.01815641
2.0,0.437,3.028,0.43658086,3.01167854
2.0,0.436,3.029,0.43561131,3.01153334
2.0,0.436,3.029,0.43295293,3.01252013
2.0,0.436,3.029,0.4275075,3.01588538
2.0,0.436,3.03,0.41615544,3.02989783
2.0,0.436,3.031,0.39216067,3.09807539
2.0,0.436,3.031,0.34133531,3.43734875
2.0,0.238,3.885,0.34302556,3.43635511
2.0,0.238,3.885,0.29506319,3.76447442
2.0,0.238,3.885,0.27867344,3.77302425
2.0,0.238,3.886,0.28419214,3.48369657
2.0,0.238,3.887,0.31524927,1.97097379
2.0,0.316,0.072,0.34751582,1.97327449
2.0,0.452,0.072,0.36603379,0.45781782
2.0,0.453,0.072,0.40955482,0.15423517
2.0,0.452,0.072,0.43017137,0.09394061
2.0,0.452,0.072,0.43949477,0.08233446
2.0,0.452,0.072,0.44385072,0.08082426
2.0,0.452,0.073,0.44598862,0.08070744
2.0,0.452,0.073,0.44696544,0.08099596
2.0,0.452,0.073,0.44739232,0.08098033
2.0,0.452,0.073,0.4475531,0.08088604
2.0,0.452,0.073,0.44760424,0.08077975
2.0,0.452,0.073,0.44762522,0.08067798
2.0,0.452,0.073,0.44743023,0.08056989
2.0,0.242,0.205,0.27234324,0.24749605
2.0,0.242,0.205,0.29962367,0.29999993
2.0,0.242,0.205,0.357751,0.55825564
2.0,0.469,0.861,0.35766176,0.55809435
2.0,0.469,0.861,0.41612432,0.81664762
2.0,0.469,0.861,0.44381793,0.86964032
2.0,0.469,0.861,0.45697053,0.88029551
2.0,0.469,0.862,0.46315178,0.88168629
2.0,0.469,0.862,0.46601873,0.88087609
2.0,0.469,0.862,0.46731803,0.88015486
2.0,0.469,0.862,0.46788052,0.87940996
2.0,0.469,0.862,0.46809097,0.87877726
2.0,0.469,0.862,0.46812316,0.87861931
2.0,0.469,0.863,0.46814132,0.87820175
2.0,0.469,0.863,0.467911,0.87840377
2.0,0.469,0.863,0.46747102,0.87834291
2.0,0.469,0.863,0.46673751,0.87805923
2.0,0.469,0.863,0.46567492,0.87580893
2.0,0.469,0.863,0.46410709,0.86258189
2.0,0.469,0.863,0.461665,0.79605575
2.0,0.469,0.863,0.4574154,0.47120123
2.0,0.478,0.026,0.44407441,0.4951155
2.0,0.478,0.026,0.41842676,0.28234563
2.0,0.479,0.026,0.35983897,0.79396282
2.0,0.245,1.501,0.36140633,0.77618848
2.0,0.245,1.501,0.30198037,1.35217808
2.0,0.245,1.501,0.27394065,1.46798745
2.0,0.245,1.501,0.26075307,1.48968652
2.0,0.245,1.502,0.25453858,1.49219615
2.0,0.245,1.502,0.25164512,1.49250652
2.0,0.245,1.502,0.250506,1.49317616
2.0,0.246,1.502,0.24988237,1.49327528
2.0,0.363,1.898,0.35950001,1.87724011
2.0,0.363,1.899,0.35912255,1.87806401
2.0,0.363,1.899,0.35915775,1.87993073
2.0,0.363,1.899,0.35964645,1.88340206
2.0,0.363,1.899,0.36073353,1.89440528
2.0,0.363,1.899,0.36302046,1.94181449
2.0,0.363,1.9,0.36792159,2.16807288
2.0,0.363,2.466,0.37838543,2.17100748
2.0,0.363,2.467,0.4006316,2.40012348
2.0,0.449,2.476,0.40066983,2.44631356
2.0,0.449,2.477,0.42287917,2.45911959
2.0,0.449,2.477,0.43322428,2.4628448
2.0,0.449,2.478,0.43785208,2.46642347
2.0,0.449,2.478,0.43949487,2.48300873
2.0,0.449,2.478,0.43913127,2.56415442
2.0,0.449,2.479,0.43655032,2.96590131
2.0,0.437,3.492,0.43680765,2.96656811
2.0,0.437,3.492,0.43382978,3.36845368
2.0,0.437,3.492,0.43243469,3.44891941
2.0,0.437,3.493,0.43175867,3.46383689
2.0,0.437,3.494,0.43139922,3.46597594
2.0,0.437,3.494,0.43118408,3.46586458
2.0,0.437,3.495,0.43100257,3.46480242
2.0,0.437,3.495,0.43085685,3.46481445
2.0,0.437,3.496,0.4307529,3.46548083
2.0,0.437,3.498,0.4308001,3.4663753
2.0,0.437,3.498,0.43124837,3.46859019
2.0,0.437,3.498,0.4320615,3.47062183
2.0,0.437,3.499,0.43320851,3.47252969
2.0,0.437,3.5,0.43460966,3.47436512
2.0,0.438,3.501,0.43571757,3.47447267
2.0,0.276,0.359,0.27906469,0.49540804
2.0,0.276,0.359,0.27875517,0.39634239
2.0,0.276,0.359,0.27891892,0.37853572
